budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_str,keywords_str,production_companies_str,year,profit,roi,poster_url,trailer_url,synthetic_vibe,rag_content
68000000.0,"['War', 'Drama', 'Action']",,228150,"['world war ii', 'nazis', 'war', 'nazi germany', 'panzer', 'tank']",en,Fury,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",139.575085,"['Columbia Pictures', 'QED International', 'Crave Films', 'LStar Capital', 'Huayi Brothers Media', 'Le Grisbi Productions']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",2014-10-15,211817906.0,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,War never ends quietly.,Fury,7.4,3946,"War, Drama, Action","world war ii, nazis, war, nazi germany, panzer, tank","Columbia Pictures, QED International, Crave Films, LStar Capital, Huayi Brothers Media, Le Grisbi Productions",2014.0,143817906.0,3.114969205882353,https://image.tmdb.org/t/p/w500/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,https://www.youtube.com/watch?v=09w9MTtZDEM,"Gritty battle haze, war-torn atmosphere, intense handheld camerawork...","Title: Fury. Vibe: Gritty battle haze, war-torn atmosphere, intense handheld camerawork.... Genres: War, Drama, Action. Keywords: world war ii, nazis, war, nazi germany, panzer, tank"
178000000.0,['Science Fiction'],http://www.foxmovies.com/movies/x-men-apocalypse,246655,"['mutant', 'supernatural powers', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'apocalypse', 'superhero team', 'world domination', 'aftercreditsstinger', '1980s']",en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",139.272042,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Kinberg Genre']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-05-18,543934787.0,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Only the strong will survive,X-Men: Apocalypse,6.4,4721,Science Fiction,"mutant, supernatural powers, marvel comic, superhero, based on comic book, superhuman, apocalypse, superhero team, world domination, aftercreditsstinger, 1980s","Twentieth Century Fox Film Corporation, Donners' Company, Marvel Entertainment, Bad Hat Harry Productions, TSG Entertainment, Kinberg Genre",2016.0,365934787.0,3.05581341011236,https://image.tmdb.org/t/p/w500/ikA8UhYdTGpqbatFa93nIf6noSr.jpg,https://www.youtube.com/watch?v=Jer8XjMrUB4,"Intense team-building exercise, gritty comic book texture, high-stakes action...","Title: X-Men: Apocalypse. Vibe: Intense team-building exercise, gritty comic book texture, high-stakes action.... Genres: Science Fiction. Keywords: mutant, supernatural powers, marvel comic, superhero, based on comic book, superhuman, apocalypse, superhero team, world domination, aftercreditsstinger, 1980s"
300000000.0,"['Adventure', 'Fantasy', 'Action']",http://disney.go.com/disneypictures/pirates/,285,"['ocean', 'drug abuse', 'exotic island', 'east india trading company', ""love of one's life"", 'traitor', 'shipwreck', 'strong woman', 'ship', 'alliance', 'calypso', 'afterlife', 'fighter', 'pirate', 'swashbuckler', 'aftercreditsstinger']",en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",139.082615,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Second Mate Productions']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-19,961000000.0,169.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"At the end of the world, the adventure begins.",Pirates of the Caribbean: At World's End,6.9,4500,"Adventure, Fantasy, Action","ocean, drug abuse, exotic island, east india trading company, love of one's life, traitor, shipwreck, strong woman, ship, alliance, calypso, afterlife, fighter, pirate, swashbuckler, aftercreditsstinger","Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions",2007.0,661000000.0,3.203333333333333,https://image.tmdb.org/t/p/w500/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,https://www.youtube.com/watch?v=HKSZtp_OGHY,"Epic swashbuckling adventure, warm 18th-century romance, sweeping naval battles...","Title: Pirates of the Caribbean: At World's End. Vibe: Epic swashbuckling adventure, warm 18th-century romance, sweeping naval battles.... Genres: Adventure, Fantasy, Action. Keywords: ocean, drug abuse, exotic island, east india trading company, love of one's life, traitor, shipwreck, strong woman, ship, alliance, calypso, afterlife, fighter, pirate, swashbuckler, aftercreditsstinger"
93000000.0,"['Thriller', 'Action', 'Drama', 'Science Fiction']",http://www.apeswillrise.com/,61791,"['intelligence', 'zoo', 'cage', 'dystopia', 'golden gate bridge', 'ape', 'monkey', 'medical research', ""alzheimer's disease""]",en,Rise of the Planet of the Apes,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",138.433168,"['Ingenious Film Partners', 'Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Dune Entertainment III', 'Chernin Entertainment', 'Big Screen Productions']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-08-03,482860185.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Evolution Becomes Revolution.,Rise of the Planet of the Apes,7.0,4347,"Thriller, Action, Drama, Science Fiction","intelligence, zoo, cage, dystopia, golden gate bridge, ape, monkey, medical research, alzheimer's disease","Ingenious Film Partners, Ingenious Media, Twentieth Century Fox Film Corporation, Dune Entertainment, Dune Entertainment III, Chernin Entertainment, Big Screen Productions",2011.0,389860185.0,5.192045,https://image.tmdb.org/t/p/w500/oqA45qMyyo1TtrnVEBKxqmTPhbN.jpg,https://www.youtube.com/watch?v=P1yKN0llkrY,"Emotional good cry, poignant lab setting, slow-burning drama...","Title: Rise of the Planet of the Apes. Vibe: Emotional good cry, poignant lab setting, slow-burning drama.... Genres: Thriller, Action, Drama, Science Fiction. Keywords: intelligence, zoo, cage, dystopia, golden gate bridge, ape, monkey, medical research, alzheimer's disease"
55000000.0,"['Comedy', 'Drama', 'Romance']",,13,"['vietnam veteran', 'hippie', 'mentally disabled', 'running', 'based on novel', 'vietnam', 'vietnam war', 'friendship', 'love', 'family relationships', 'bully', 'mother son relationship', 'military', 'hugging', 'shrimping', 'wounded soldier', 'flashback', 'park bench', 'amputee']",en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",138.133331,['Paramount Pictures'],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-07-06,677945399.0,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",Forrest Gump,8.2,7927,"Comedy, Drama, Romance","vietnam veteran, hippie, mentally disabled, running, based on novel, vietnam, vietnam war, friendship, love, family relationships, bully, mother son relationship, military, hugging, shrimping, wounded soldier, flashback, park bench, amputee",Paramount Pictures,1994.0,622945399.0,12.326279981818182,https://image.tmdb.org/t/p/w500/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,https://www.youtube.com/watch?v=m-btyJIYLyI,"Heartwarming summer evening, warm 80s Americana, sentimental slow burn...","Title: Forrest Gump. Vibe: Heartwarming summer evening, warm 80s Americana, sentimental slow burn.... Genres: Comedy, Drama, Romance. Keywords: vietnam veteran, hippie, mentally disabled, running, based on novel, vietnam, vietnam war, friendship, love, family relationships, bully, mother son relationship, military, hugging, shrimping, wounded soldier, flashback, park bench, amputee"
93000000.0,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net/,120,"['elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'based on novel', 'mountains', 'fireworks', 'castle', 'volcano', 'password', 'death of a friend', 'uncle', 'mirror', 'wizard', 'sword and sorcery']",en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",138.049577,"['WingNut Films', 'New Line Cinema', 'The Saul Zaentz Company']","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-12-18,871368364.0,178.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One ring to rule them all,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,"Adventure, Fantasy, Action","elves, dwarves, orcs, middle-earth (tolkien), hobbit, based on novel, mountains, fireworks, castle, volcano, password, death of a friend, uncle, mirror, wizard, sword and sorcery","WingNut Films, New Line Cinema, The Saul Zaentz Company",2001.0,778368364.0,9.369552301075268,https://image.tmdb.org/t/p/w500/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,https://www.youtube.com/watch?v=CbYmZOV3G-Q,"Epic quest comfort watch, whimsical Middle-earth textures, warm fellowship camaraderie...","Title: The Lord of the Rings: The Fellowship of the Ring. Vibe: Epic quest comfort watch, whimsical Middle-earth textures, warm fellowship camaraderie.... Genres: Adventure, Fantasy, Action. Keywords: elves, dwarves, orcs, middle-earth (tolkien), hobbit, based on novel, mountains, fireworks, castle, volcano, password, death of a friend, uncle, mirror, wizard, sword and sorcery"
76000000.0,"['Animation', 'Comedy', 'Family']",http://www.despicableme.com/,93456,"['secret agent', 'bakery', 'falling in love', 'father daughter relationship', 'duringcreditsstinger', 'first date', 'minions', '3d']",en,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,136.886704,"['Universal Pictures', 'Illumination Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-06-25,970761885.0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Back 2 Work,Despicable Me 2,7.0,4637,"Animation, Comedy, Family","secret agent, bakery, falling in love, father daughter relationship, duringcreditsstinger, first date, minions, 3d","Universal Pictures, Illumination Entertainment",2013.0,894761885.0,12.77318269736842,https://image.tmdb.org/t/p/w500/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,https://www.youtube.com/watch?v=EK3j98PHaGM,"Quirky family movie night, bright animated visuals, playful energy...","Title: Despicable Me 2. Vibe: Quirky family movie night, bright animated visuals, playful energy.... Genres: Animation, Comedy, Family. Keywords: secret agent, bakery, falling in love, father daughter relationship, duringcreditsstinger, first date, minions, 3d"
25000000.0,"['Drama', 'Crime']",,278,"['prison', 'corruption', 'police brutality', 'prison cell', 'delinquent', 'parole board', 'escape from prison', 'wrongful imprisonment', 'framed for murder', '1940s']",en,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",136.747729,['Castle Rock Entertainment'],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-09-23,28341469.0,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fear can hold you prisoner. Hope can set you free.,The Shawshank Redemption,8.5,8205,"Drama, Crime","prison, corruption, police brutality, prison cell, delinquent, parole board, escape from prison, wrongful imprisonment, framed for murder, 1940s",Castle Rock Entertainment,1994.0,3341469.0,1.13365876,https://image.tmdb.org/t/p/w500/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,https://www.youtube.com/watch?v=PLl99DlL6b4,"Mellow winter evening, warm 70s grain aesthetic, feel-good optimism...","Title: The Shawshank Redemption. Vibe: Mellow winter evening, warm 70s grain aesthetic, feel-good optimism.... Genres: Drama, Crime. Keywords: prison, corruption, police brutality, prison cell, delinquent, parole board, escape from prison, wrongful imprisonment, framed for murder, 1940s"
380000000.0,"['Adventure', 'Action', 'Fantasy']",http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,1865,"['sea', 'captain', 'mutiny', 'sword', 'prime minister', 'sailing', 'silver', 'ship', 'duke', 'mermaid', 'pirate', 'soldier', 'battle', 'swashbuckler', 'aftercreditsstinger', '3d']",en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",135.413856,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Moving Picture Company (MPC)']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-14,1045713802.0,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Live Forever Or Die Trying.,Pirates of the Caribbean: On Stranger Tides,6.4,4948,"Adventure, Action, Fantasy","sea, captain, mutiny, sword, prime minister, sailing, silver, ship, duke, mermaid, pirate, soldier, battle, swashbuckler, aftercreditsstinger, 3d","Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company (MPC)",2011.0,665713802.0,2.7518784263157894,https://image.tmdb.org/t/p/w500/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,https://www.youtube.com/watch?v=0BXCVe8Yww4,"Tranquil Caribbean nights, warm golden light, swashbuckling adventure...","Title: Pirates of the Caribbean: On Stranger Tides. Vibe: Tranquil Caribbean nights, warm golden light, swashbuckling adventure.... Genres: Adventure, Action, Fantasy. Keywords: sea, captain, mutiny, sword, prime minister, sailing, silver, ship, duke, mermaid, pirate, soldier, battle, swashbuckler, aftercreditsstinger, 3d"
280000000.0,"['Action', 'Adventure', 'Science Fiction']",http://marvel.com/movies/movie/193/avengers_age_of_ultron,99861,"['marvel comic', 'sequel', 'superhero', 'based on comic book', 'vision', 'superhero team', 'duringcreditsstinger', 'marvel cinematic universe', '3d']",en,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",134.279229,"['Marvel Studios', 'Prime Focus', 'Revolution Sun Studios']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-22,1405403694.0,141.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A New Age Has Come.,Avengers: Age of Ultron,7.3,6767,"Action, Adventure, Science Fiction","marvel comic, sequel, superhero, based on comic book, vision, superhero team, duringcreditsstinger, marvel cinematic universe, 3d","Marvel Studios, Prime Focus, Revolution Sun Studios",2015.0,1125403694.0,5.019298907142857,https://image.tmdb.org/t/p/w500/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,https://www.youtube.com/watch?v=0WM915QsOyI,"Epic action late-night thrill, high-octane superhero visuals, pulse-pounding adrenaline rush...","Title: Avengers: Age of Ultron. Vibe: Epic action late-night thrill, high-octane superhero visuals, pulse-pounding adrenaline rush.... Genres: Action, Adventure, Science Fiction. Keywords: marvel comic, sequel, superhero, based on comic book, vision, superhero team, duringcreditsstinger, marvel cinematic universe, 3d"
100000000.0,"['Adventure', 'Fantasy', 'Family']",,672,"['flying car', 'witch', 'magic', 'cutting the cord', 'child hero', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'giant snake', 'black magic', 'aftercreditsstinger']",en,Harry Potter and the Chamber of Secrets,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",132.397737,"['1492 Pictures', 'Heyday films', 'Warner Bros.']","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-11-13,876688482.0,161.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hogwarts is back in session.,Harry Potter and the Chamber of Secrets,7.4,5815,"Adventure, Fantasy, Family","flying car, witch, magic, cutting the cord, child hero, broom, sorcerer's apprentice, school of witchcraft, giant snake, black magic, aftercreditsstinger","1492 Pictures, Heyday films, Warner Bros.",2002.0,776688482.0,8.76688482,https://image.tmdb.org/t/p/w500/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,https://www.youtube.com/watch?v=nE11U5iBnH0,"Whimsical boarding-school adventure, warm autumnal color palette, coming-of-age wonder...","Title: Harry Potter and the Chamber of Secrets. Vibe: Whimsical boarding-school adventure, warm autumnal color palette, coming-of-age wonder.... Genres: Adventure, Fantasy, Family. Keywords: flying car, witch, magic, cutting the cord, child hero, broom, sorcerer's apprentice, school of witchcraft, giant snake, black magic, aftercreditsstinger"
34000000.0,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",http://themazerunnermovie.com/,198663,"['based on novel', 'maze', 'post-apocalyptic', 'dystopia', 'escape', 'memory loss', 'erased memory', 'trapped', 'dystopic future', 'runner', 'based on young adult novel']",en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",131.815575,"['Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Gotham Group', 'Dayday Films', 'Temple Hill Entertainment', 'TSG Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-10,348319861.0,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Run - Remember - Survive,The Maze Runner,7.0,5371,"Action, Mystery, Science Fiction, Thriller","based on novel, maze, post-apocalyptic, dystopia, escape, memory loss, erased memory, trapped, dystopic future, runner, based on young adult novel","Ingenious Media, Twentieth Century Fox Film Corporation, Gotham Group, Dayday Films, Temple Hill Entertainment, TSG Entertainment",2014.0,314319861.0,10.244701794117647,https://image.tmdb.org/t/p/w500/ode14q7WtDugFDp78fo9lCsmay9.jpg,https://www.youtube.com/watch?v=3b946aGm0zs,"Mysterious high-stakes escape, gritty dystopian texture, isolated group dynamic...","Title: The Maze Runner. Vibe: Mysterious high-stakes escape, gritty dystopian texture, isolated group dynamic.... Genres: Action, Mystery, Science Fiction, Thriller. Keywords: based on novel, maze, post-apocalyptic, dystopia, escape, memory loss, erased memory, trapped, dystopic future, runner, based on young adult novel"
190000000.0,"['Adventure', 'Family', 'Mystery', 'Science Fiction']",http://movies.disney.com/tomorrowland,158852,"['inventor', 'apocalypse', 'destiny', 'imax', 'dreamer', 'futuristic car', 'futuristic city']",en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",130.311355,"['Walt Disney Pictures', 'Babieka', 'A113']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-05-19,209154322.0,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Imagine a world where nothing is impossible.,Tomorrowland,6.2,2846,"Adventure, Family, Mystery, Science Fiction","inventor, apocalypse, destiny, imax, dreamer, futuristic car, futuristic city","Walt Disney Pictures, Babieka, A113",2015.0,19154322.0,1.1008122210526317,https://image.tmdb.org/t/p/w500/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,https://www.youtube.com/watch?v=lNzukD8pS_s,"Wholesome family adventure, vibrant retro-futurism, optimistic wonder...","Title: Tomorrowland. Vibe: Wholesome family adventure, vibrant retro-futurism, optimistic wonder.... Genres: Adventure, Family, Mystery, Science Fiction. Keywords: inventor, apocalypse, destiny, imax, dreamer, futuristic car, futuristic city"
175000000.0,"['Drama', 'Comedy', 'Animation', 'Family']",http://movies.disney.com/inside-out,150540,"['dream', 'cartoon', 'imaginary friend', 'animation', 'family', 'moving', 'kids', 'unicorn', 'duringcreditsstinger', '3d', 'emotions']",en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",128.655964,"['Walt Disney Pictures', 'Pixar Animation Studios']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-09,857611174.0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Meet the little voices inside your head.,Inside Out,8.0,6560,"Drama, Comedy, Animation, Family","dream, cartoon, imaginary friend, animation, family, moving, kids, unicorn, duringcreditsstinger, 3d, emotions","Walt Disney Pictures, Pixar Animation Studios",2015.0,682611174.0,4.90063528,https://image.tmdb.org/t/p/w500/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,https://www.youtube.com/watch?v=1HFv47QHWJU,"Childhood wonder, colorful cartoon realism, emotional depth...","Title: Inside Out. Vibe: Childhood wonder, colorful cartoon realism, emotional depth.... Genres: Drama, Comedy, Animation, Family. Keywords: dream, cartoon, imaginary friend, animation, family, moving, kids, unicorn, duringcreditsstinger, 3d, emotions"
3000000.0,['Drama'],,510,"['individual', 'rebel', 'self-destruction', 'wheelchair', 'lunatic asylum', 'dying and death', 'rage and hate', 'freedom', 'insanity', 'basic rights and human rights', 'psychiatrist']",en,One Flew Over the Cuckoo's Nest,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",127.525581,"['United Artists', 'Fantasy Films', 'Warner Bros.']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1975-11-18,108981275.0,133.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If he's crazy, what does that make you?",One Flew Over the Cuckoo's Nest,8.2,2919,Drama,"individual, rebel, self-destruction, wheelchair, lunatic asylum, dying and death, rage and hate, freedom, insanity, basic rights and human rights, psychiatrist","United Artists, Fantasy Films, Warner Bros.",1975.0,105981275.0,36.32709166666667,https://image.tmdb.org/t/p/w500/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,https://www.youtube.com/watch?v=F4da9uRIg8c,"Tragic 70s drama, warm grain realism, bleak psychiatric hospital atmosphere...","Title: One Flew Over the Cuckoo's Nest. Vibe: Tragic 70s drama, warm grain realism, bleak psychiatric hospital atmosphere.... Genres: Drama. Keywords: individual, rebel, self-destruction, wheelchair, lunatic asylum, dying and death, rage and hate, freedom, insanity, basic rights and human rights, psychiatrist"
160000000.0,"['Action', 'Adventure', 'Science Fiction']",http://www.thehungergames.movie/,131634,"['revolution', 'strong woman', 'dystopia', 'game of death', '3d', 'based on young adult novel']",en,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",127.284427,"['Studio Babelsberg', 'Lionsgate', 'Color Force']","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-11-18,653428261.0,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The fire will burn forever.,The Hunger Games: Mockingjay - Part 2,6.6,3984,"Action, Adventure, Science Fiction","revolution, strong woman, dystopia, game of death, 3d, based on young adult novel","Studio Babelsberg, Lionsgate, Color Force",2015.0,493428261.0,4.08392663125,https://image.tmdb.org/t/p/w500/lImKHDfExAulp16grYm8zD5eONE.jpg,https://www.youtube.com/watch?v=SoKIqLEGhI0,"Intense war zone escapade, gritty 70s grit aesthetic...","Title: The Hunger Games: Mockingjay - Part 2. Vibe: Intense war zone escapade, gritty 70s grit aesthetic.... Genres: Action, Adventure, Science Fiction. Keywords: revolution, strong woman, dystopia, game of death, 3d, based on young adult novel"
37000000.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']",http://www.twilightthemovie.com,8966,"['soulmates', 'vampire', 'forbidden love', 'immortality', 'trust', 'desire', 'duringcreditsstinger', 'woman director', 'interspecies romance', 'based on young adult novel', 'fang vamp']",en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she starts school and meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.",127.084938,"['Summit Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest Pictures', 'Temple Hill Entertainment', 'Twilight Productions']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-11-20,392616625.0,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When you can live forever, what do you live for?",Twilight,5.8,3561,"Adventure, Fantasy, Drama, Romance","soulmates, vampire, forbidden love, immortality, trust, desire, duringcreditsstinger, woman director, interspecies romance, based on young adult novel, fang vamp","Summit Entertainment, Maverick Films, Imprint Entertainment, Goldcrest Pictures, Temple Hill Entertainment, Twilight Productions",2008.0,355616625.0,10.611260135135137,https://image.tmdb.org/t/p/w500/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,https://www.youtube.com/watch?v=uxjNDE2fMjI,"Tranquil small-town evenings, soft focus romanticism...","Title: Twilight. Vibe: Tranquil small-town evenings, soft focus romanticism.... Genres: Adventure, Fantasy, Drama, Romance. Keywords: soulmates, vampire, forbidden love, immortality, trust, desire, duringcreditsstinger, woman director, interspecies romance, based on young adult novel, fang vamp"
